DW_Order_Item,Order ID,Order Date,Shipping Date,Number Of Days,Delivery Fee,Shipping Mode,DW_Customer_ID,DW_Product_ID,Warehouse_ID,Quantity,Discount Percentage,Discount Amount,Amount,Customer ID,Customer Name,Segment,City-1,Valid From,Valid Until,Product ID,Category,Sub-Category,Product-Name,Unit Cost,City,Province
3267,645,30/09/2020,07/10/2020,7,45.729999542,Second Class,396,20,18,1,0.200000003,9.626,38.504,315523764,Lisa Ryan,Corporate,DOVER,24/05/2017,,20,Technology,Accessories,"Belkin Memory Card, Bluetooth",48.13,DOVER,Ontario
3268,645,30/09/2020,07/10/2020,7,45.729999542,Second Class,396,77,18,2,0.200000003,4.004,16.016,315523764,Lisa Ryan,Corporate,DOVER,24/05/2017,,77,Office Supplies,Fasteners,"Stockwell Clamps, 12 Pack",10.01,DOVER,Ontario
3269,645,30/09/2020,07/10/2020,7,45.729999542,Second Class,396,470,18,5,0.200000003,9.78,39.12,315523764,Lisa Ryan,Corporate,DOVER,24/05/2017,,470,Office Supplies,Envelopes,"Ames Business Envelopes, Set of 50",9.78,DOVER,Ontario
3270,646,01/04/2018,08/04/2018,7,210.990005493,Second Class,90,31,14,5,0,0,776.35,315523618,Helen Andreada,Consumer,CHATHAM,24/05/2017,,31,Technology,Accessories,"Enermax Router, Erganomic",155.27,CHATHAM,Ontario
3271,646,01/04/2018,08/04/2018,7,210.990005493,Second Class,90,123,14,4,0,0,32.24,315523618,Helen Andreada,Consumer,CHATHAM,24/05/2017,,123,Office Supplies,Fasteners,"Stockwell Paper Clips, Metal",8.06,CHATHAM,Ontario
3272,647,27/12/2021,02/01/2022,6,2.480000019,Second Class,533,381,20,3,0.400000006,37.26,55.89,315523956,Denise Monton,Corporate,CHATHAM,24/05/2017,,381,Office Supplies,Binders,"Acco Binding Machine, Economy",31.05,CHATHAM,Ontario
3273,648,07/09/2018,03/10/2018,26,274.690002441,First Class,204,8,20,4,0,0,491.08,315523673,Ken Dana,Corporate,HOWARD,24/05/2017,,8,Technology,Accessories,"Belkin Router, Programmable",122.77,HOWARD,New Brunswick
3274,648,07/09/2018,03/10/2018,26,274.690002441,First Class,204,58,20,4,0,0,171.68,315523673,Ken Dana,Corporate,HOWARD,24/05/2017,,58,Technology,Accessories,"Logitech Keyboard, USB",42.92,HOWARD,New Brunswick
3275,648,07/09/2018,03/10/2018,26,274.690002441,First Class,204,67,20,1,0,0,16.64,315523673,Ken Dana,Corporate,HOWARD,24/05/2017,,67,Technology,Accessories,"Memorex Mouse, Bluetooth",16.64,HOWARD,New Brunswick
3276,649,14/12/2020,19/12/2020,5,29.190000534,Standard Class,43,33,20,3,0,0,84.81,315524007,Mary O'Rourke,Consumer,CHATHAM,24/05/2017,,33,Technology,Accessories,"Belkin Numeric Keypad, USB",28.27,CHATHAM,Ontario
3277,649,14/12/2020,19/12/2020,5,29.190000534,Standard Class,43,83,20,3,0,0,7.8,315524007,Mary O'Rourke,Consumer,CHATHAM,24/05/2017,,83,Office Supplies,Fasteners,"Stockwell Staples, Assorted Sizes",2.6,CHATHAM,Ontario
3278,650,01/06/2021,12/06/2021,11,18.649999619,First Class,350,29,16,5,0.200000003,5.04,20.16,315523740,Linda Southworth,Corporate,CHATHAM,24/05/2017,,29,Technology,Accessories,"Memorex Numeric Keypad, USB",5.04,CHATHAM,Ontario
3279,651,21/09/2018,08/10/2018,17,49.799999237,Standard Class,316,308,8,5,0.202000007,34.1077,134.7423,315523847,Jim Kriz,Home Office,CHATHAM,24/05/2017,,308,Office Supplies,Appliances,"Cuisinart Blender, White",33.77,CHATHAM,Ontario
3280,652,07/03/2020,17/03/2020,10,58.610000610,Standard Class,485,7,14,5,0,0,59.6,315523541,Barbara Fisher,Corporate,CHATHAM,24/05/2017,,7,Technology,Accessories,"Belkin Mouse, USB",11.92,CHATHAM,Ontario
3281,653,29/03/2018,03/04/2018,5,15.119999886,Standard Class,515,20,12,5,0,0,240.65,315523836,Jill Stevenson,Corporate,RALEIGH,24/05/2017,,20,Technology,Accessories,"Belkin Memory Card, Bluetooth",48.13,RALEIGH,North Carolina
3282,653,29/03/2018,03/04/2018,5,15.119999886,Standard Class,515,316,12,2,0,0,167.12,315523836,Jill Stevenson,Corporate,RALEIGH,24/05/2017,,316,Office Supplies,Appliances,"Breville Microwave, Black",83.56,RALEIGH,North Carolina
3283,654,15/05/2020,04/06/2020,20,11.899999619,Second Class,146,16,6,3,0,0,67.53,315523846,Jim Karlsson,Consumer,CHATHAM,24/05/2017,,16,Technology,Accessories,"Memorex Keyboard, USB",22.51,CHATHAM,Ontario
3284,654,15/05/2020,04/06/2020,20,11.899999619,Second Class,146,329,6,3,0,0,30.69,315523846,Jim Karlsson,Consumer,CHATHAM,24/05/2017,,329,Office Supplies,Paper,"Enermax Message Books, Multicolor",10.23,CHATHAM,Ontario
3285,655,23/02/2018,23/03/2018,28,8.069999695,Standard Class,26,43,6,3,0.200000003,37.764,151.056,315523609,Fred Harton,Consumer,CHATHAM,24/05/2017,,43,Technology,Accessories,"Memorex Memory Card, Erganomic",62.94,CHATHAM,Ontario
3286,655,23/02/2018,23/03/2018,28,8.069999695,Standard Class,26,207,6,2,0,0,60.5,315523609,Fred Harton,Consumer,CHATHAM,24/05/2017,,207,Technology,Copiers,"Brother Copy Machine, Color",30.25,CHATHAM,Ontario
3287,656,25/04/2020,30/04/2020,5,9,Second Class,193,463,16,3,0,0,24.84,315523844,John Lucas,Consumer,RALEIGH,24/05/2017,,463,Office Supplies,Supplies,"Acme Ruler, Easy Grip",8.28,RALEIGH,North Carolina
3288,657,27/02/2018,20/03/2018,21,38.290000916,Standard Class,11,12,16,3,0,0,130.71,315523524,Shirley Jackson,Consumer,CHATHAM,24/05/2017,,12,Technology,Accessories,"Logitech Keyboard, Erganomic",43.57,CHATHAM,Ontario
3289,658,06/02/2020,09/02/2020,3,2.329999924,Standard Class,251,16,18,3,0.200000003,13.506,54.024,315523967,Gary McGarr,Consumer,CHATHAM,24/05/2017,,16,Technology,Accessories,"Memorex Keyboard, USB",22.51,CHATHAM,Ontario
3290,659,20/10/2020,04/11/2020,15,32.599998474,Standard Class,502,18,6,5,0,0,227.1,315524000,Mitch Willingham,Corporate,CHATHAM,24/05/2017,,18,Technology,Accessories,"Memorex Memory Card, USB",45.42,CHATHAM,Ontario
3291,659,20/10/2020,04/11/2020,15,32.599998474,Standard Class,502,22,6,8,0,0,383.04,315524000,Mitch Willingham,Corporate,CHATHAM,24/05/2017,,22,Technology,Accessories,"Enermax Memory Card, USB",47.88,CHATHAM,Ontario
3292,659,20/10/2020,04/11/2020,15,32.599998474,Standard Class,502,24,6,3,0,0,55.44,315524000,Mitch Willingham,Corporate,CHATHAM,24/05/2017,,24,Technology,Accessories,"Belkin Mouse, Erganomic",18.48,CHATHAM,Ontario
3293,659,20/10/2020,04/11/2020,15,32.599998474,Standard Class,502,229,6,3,0,0,9.42,315524000,Mitch Willingham,Corporate,CHATHAM,24/05/2017,,229,Office Supplies,Labels,"Novimex Shipping Labels, Alphabetical",3.14,CHATHAM,Ontario
3294,659,20/10/2020,04/11/2020,15,32.599998474,Standard Class,502,351,6,3,0,0,62.04,315524000,Mitch Willingham,Corporate,CHATHAM,24/05/2017,,351,Office Supplies,Paper,"Eaton Cards & Envelopes, Multicolor",20.68,CHATHAM,Ontario
3295,660,31/07/2020,25/08/2020,25,28.989999771,Standard Class,438,30,14,5,0,0,348.05,315523912,Matt Abelman,Home Office,CHATHAM,24/05/2017,,30,Technology,Accessories,"Enermax Memory Card, Bluetooth",69.61,CHATHAM,Ontario
3296,660,31/07/2020,25/08/2020,25,28.989999771,Standard Class,438,119,14,3,0,0,20.16,315523912,Matt Abelman,Home Office,CHATHAM,24/05/2017,,119,Office Supplies,Fasteners,"Accos Rubber Bands, 12 Pack",6.72,CHATHAM,Ontario
3297,660,31/07/2020,25/08/2020,25,28.989999771,Standard Class,438,483,14,1,0,0,16.97,315523912,Matt Abelman,Home Office,CHATHAM,24/05/2017,,483,Furniture,Furnishings,"Advantus Door Stop, Black",16.97,CHATHAM,Ontario
3298,661,12/03/2018,21/03/2018,9,64.680000305,Second Class,101,40,10,2,0.200000003,13.168,52.672,315523855,Jocasta Rupert,Consumer,DOVER,24/05/2017,,40,Technology,Accessories,"Belkin Memory Card, Programmable",32.92,DOVER,Ontario
3299,662,27/02/2021,16/03/2021,17,0.370000005,First Class,219,230,6,2,0.400000006,3.928,5.892,315523602,Eugene Hildebrand,Home Office,CHATHAM,24/05/2017,,230,Office Supplies,Labels,"Novimex Color Coded Labels, 5000 Label Set",4.91,CHATHAM,Ontario
3300,663,04/03/2018,18/03/2018,14,2.029999971,Second Class,515,255,2,2,0.200000003,6.96,27.84,315523836,Jill Stevenson,Corporate,RALEIGH,24/05/2017,,255,Office Supplies,Art,"BIC Pencil Sharpener, Fluorescent",17.4,RALEIGH,North Carolina
3301,664,17/03/2018,03/04/2018,17,7.219999790,Standard Class,361,204,10,3,0,0,326.7,315523981,Tony Molinari,Consumer,CHATHAM,24/05/2017,,204,Technology,Copiers,"HP Fax Machine, Laser",108.9,CHATHAM,Ontario
3302,665,04/07/2021,07/07/2021,3,41.389999390,Standard Class,292,8,18,2,0,0,245.54,315523649,Jason Gross,Corporate,CHATHAM,24/05/2017,,8,Technology,Accessories,"Belkin Router, Programmable",122.77,CHATHAM,Ontario
3303,665,04/07/2021,07/07/2021,3,41.389999390,Standard Class,292,42,18,6,0,0,103.02,315523649,Jason Gross,Corporate,CHATHAM,24/05/2017,,42,Technology,Accessories,"Enermax Mouse, USB",17.17,CHATHAM,Ontario
3304,666,21/03/2018,03/04/2018,13,65.120002747,Same Day,143,8,4,2,0.400000006,98.216,147.324,315523860,Jennifer Patt,Corporate,CHATHAM,24/05/2017,,8,Technology,Accessories,"Belkin Router, Programmable",122.77,CHATHAM,Ontario
3305,666,21/03/2018,03/04/2018,13,65.120002747,Same Day,143,26,4,1,0.400000006,5.472,8.208,315523860,Jennifer Patt,Corporate,CHATHAM,24/05/2017,,26,Technology,Accessories,"Belkin Flash Drive, Erganomic",13.68,CHATHAM,Ontario
3306,666,21/03/2018,03/04/2018,13,65.120002747,Same Day,143,252,4,5,0.400000006,27.96,41.94,315523860,Jennifer Patt,Corporate,CHATHAM,24/05/2017,,252,Office Supplies,Art,"BIC Sketch Pad, Fluorescent",13.98,CHATHAM,Ontario
3307,667,13/10/2020,11/11/2020,29,8.220000267,Standard Class,413,20,2,5,0,0,240.65,315523877,Robert Waldorf,Consumer,CHATHAM,24/05/2017,,20,Technology,Accessories,"Belkin Memory Card, Bluetooth",48.13,CHATHAM,Ontario
3308,667,13/10/2020,11/11/2020,29,8.220000267,Standard Class,413,274,2,2,0,0,56.98,315523877,Robert Waldorf,Consumer,CHATHAM,24/05/2017,,274,Office Supplies,Art,"BIC Sketch Pad, Water Color",28.49,CHATHAM,Ontario
3309,667,13/10/2020,11/11/2020,29,8.220000267,Standard Class,413,413,2,2,0,0,135.58,315523877,Robert Waldorf,Consumer,CHATHAM,24/05/2017,,413,Furniture,Chairs,"Hon Rocking Chair, Adjustable",67.79,CHATHAM,Ontario
3310,668,15/03/2018,30/03/2018,15,70.139999390,Standard Class,508,28,14,7,0,0,112.63,315523497,Paul Knutson,Home Office,WALLACEBURG,24/05/2017,,28,Technology,Accessories,"SanDisk Flash Drive, Programmable",16.09,WALLACEBURG,Ontario
3311,669,25/10/2018,13/11/2018,19,6.079999924,Standard Class,315,99,10,2,0,0,5.28,315523966,Frank Merwin,Home Office,HARWICH,24/05/2017,,99,Office Supplies,Fasteners,"Accos Staples, 12 Pack",2.64,HARWICH,Ontario
3312,669,25/10/2018,13/11/2018,19,6.079999924,Standard Class,315,122,10,9,0,0,26.1,315523966,Frank Merwin,Home Office,HARWICH,24/05/2017,,122,Office Supplies,Fasteners,"Accos Staples, Assorted Sizes",2.9,HARWICH,Ontario
3313,669,25/10/2018,13/11/2018,19,6.079999924,Standard Class,315,180,10,4,0,0,720.08,315523966,Frank Merwin,Home Office,HARWICH,24/05/2017,,180,Technology,Copiers,"Canon Wireless Fax, Laser",180.02,HARWICH,Ontario
3314,670,08/10/2020,06/11/2020,29,4.659999847,Standard Class,555,3,10,2,0.400000006,15.928,23.892,315523773,Ben Peterman,Corporate,HARWICH,24/05/2017,,3,Technology,Accessories,"Belkin Numeric Keypad, Bluetooth",19.91,HARWICH,Ontario
3315,670,08/10/2020,06/11/2020,29,4.659999847,Standard Class,555,27,10,5,0,0,111.55,315523773,Ben Peterman,Corporate,HARWICH,24/05/2017,,27,Technology,Accessories,"Logitech Keyboard, Bluetooth",22.31,HARWICH,Ontario
3316,671,27/04/2018,24/05/2018,27,106.019996643,Second Class,551,5,14,5,0.400000006,162.46,243.69,315523875,Rick Wilson,Corporate,CHATHAM,24/05/2017,,5,Technology,Accessories,"SanDisk Router, Bluetooth",81.23,CHATHAM,Ontario
3317,671,27/04/2018,24/05/2018,27,106.019996643,Second Class,551,8,14,3,0.200000003,73.662,294.648,315523875,Rick Wilson,Corporate,CHATHAM,24/05/2017,,8,Technology,Accessories,"Belkin Router, Programmable",122.77,CHATHAM,Ontario
3318,672,27/08/2020,01/09/2020,5,4.460000038,Standard Class,114,17,4,3,0.400000006,54.996,82.494,315523700,Susan Pistek,Consumer,CHATHAM,24/05/2017,,17,Technology,Accessories,"Enermax Keyboard, Bluetooth",45.83,CHATHAM,Ontario
3319,672,27/08/2020,01/09/2020,5,4.460000038,Standard Class,114,62,4,3,0.400000006,3.48,5.22,315523700,Susan Pistek,Consumer,CHATHAM,24/05/2017,,62,Technology,Accessories,"Memorex Flash Drive, USB",2.9,CHATHAM,Ontario
3320,673,08/08/2020,29/08/2020,21,23.590000153,Same Day,168,474,4,2,0.400000006,114.928,172.392,315523603,Evan Henry,Consumer,CHATHAM,24/05/2017,,474,Furniture,Tables,"Barricks Coffee Table, Adjustable Height",143.66,CHATHAM,Ontario
3321,674,06/03/2018,24/03/2018,18,5.019999981,Standard Class,320,325,6,5,0.400000006,665.2,997.8,315524010,Michael Paige,Corporate,ORFORD,24/05/2017,,325,Office Supplies,Appliances,"Hamilton Beach Stove, Silver",332.6,ORFORD,Quebec
3322,675,14/07/2020,12/08/2020,29,65.330001831,Standard Class,285,6,20,3,0,0,81.36,315523639,Joel Eaton,Consumer,CHATHAM,24/05/2017,,6,Technology,Accessories,"Enermax Numeric Keypad, Bluetooth",27.12,CHATHAM,Ontario
3323,675,14/07/2020,12/08/2020,29,65.330001831,Standard Class,285,157,20,7,0,0,1467.41,315523639,Joel Eaton,Consumer,CHATHAM,24/05/2017,,157,Technology,Phones,"Motorola Smart Phone, Cordless",209.63,CHATHAM,Ontario
3324,675,14/07/2020,12/08/2020,29,65.330001831,Standard Class,285,371,20,2,0,0,13.8,315523639,Joel Eaton,Consumer,CHATHAM,24/05/2017,,371,Office Supplies,Binders,"Acco Binder, Recycled",6.9,CHATHAM,Ontario
3325,676,17/01/2020,11/02/2020,25,41.759998322,Second Class,322,25,8,9,0,0,178.56,315523491,Ted Butterfield,Consumer,WALLACEBURG,24/05/2017,,25,Technology,Accessories,"Enermax Flash Drive, Bluetooth",19.84,WALLACEBURG,Ontario
3326,676,17/01/2020,11/02/2020,25,41.759998322,Second Class,322,445,8,1,0,0,25.73,315523491,Ted Butterfield,Consumer,WALLACEBURG,24/05/2017,,445,Furniture,Chairs,"Hon Bag Chairs, Red",25.73,WALLACEBURG,Ontario
3327,677,02/06/2018,04/06/2018,2,25.020000458,Standard Class,326,55,2,4,0,0,303,315523852,Joni Wasserman,Consumer,CHATHAM,24/05/2017,,55,Technology,Accessories,"Memorex Router, Erganomic",75.75,CHATHAM,Ontario
3328,677,02/06/2018,04/06/2018,2,25.020000458,Standard Class,326,403,2,8,0,0,56.48,315523852,Joni Wasserman,Consumer,CHATHAM,24/05/2017,,403,Office Supplies,Binders,"Cardinal Binder, Clear",7.06,CHATHAM,Ontario
3329,678,21/12/2019,14/01/2020,24,19.690000534,Standard Class,56,30,18,2,0.400000006,55.688,83.532,315523596,Evan Bailliet,Consumer,CHATHAM,24/05/2017,,30,Technology,Accessories,"Enermax Memory Card, Bluetooth",69.61,CHATHAM,Ontario
3330,678,21/12/2019,14/01/2020,24,19.690000534,Standard Class,56,44,18,2,0.400000006,31.736,47.604,315523596,Evan Bailliet,Consumer,CHATHAM,24/05/2017,,44,Technology,Accessories,"Memorex Memory Card, Programmable",39.67,CHATHAM,Ontario
3331,678,21/12/2019,14/01/2020,24,19.690000534,Standard Class,56,229,18,5,0.400000006,6.28,9.42,315523596,Evan Bailliet,Consumer,CHATHAM,24/05/2017,,229,Office Supplies,Labels,"Novimex Shipping Labels, Alphabetical",3.14,CHATHAM,Ontario
3332,679,12/03/2018,20/03/2018,8,174.550003052,Standard Class,503,4,8,6,0,0,63.3,315523909,Becky Martin,Consumer,CHATHAM,24/05/2017,,4,Technology,Accessories,"Logitech Flash Drive, Erganomic",10.55,CHATHAM,Ontario
3333,679,12/03/2018,20/03/2018,8,174.550003052,Standard Class,503,6,8,3,0,0,81.36,315523909,Becky Martin,Consumer,CHATHAM,24/05/2017,,6,Technology,Accessories,"Enermax Numeric Keypad, Bluetooth",27.12,CHATHAM,Ontario
3334,680,28/06/2018,10/07/2018,12,238.940002441,Standard Class,49,29,16,3,0.400000006,6.048,9.072,315523727,Tamara Chand,Corporate,CHATHAM,24/05/2017,,29,Technology,Accessories,"Memorex Numeric Keypad, USB",5.04,CHATHAM,Ontario
3335,680,28/06/2018,10/07/2018,12,238.940002441,Standard Class,49,46,16,6,0.400000006,264.792,397.188,315523727,Tamara Chand,Corporate,CHATHAM,24/05/2017,,46,Technology,Accessories,"SanDisk Router, USB",110.33,CHATHAM,Ontario
3336,680,28/06/2018,10/07/2018,12,238.940002441,Standard Class,49,86,16,4,0.400000006,6.768,10.152,315523727,Tamara Chand,Corporate,CHATHAM,24/05/2017,,86,Office Supplies,Fasteners,"Advantus Paper Clips, Bulk Pack",4.23,CHATHAM,Ontario
3337,680,28/06/2018,10/07/2018,12,238.940002441,Standard Class,49,118,16,4,0.400000006,14.8,22.2,315523727,Tamara Chand,Corporate,CHATHAM,24/05/2017,,118,Office Supplies,Fasteners,"Advantus Clamps, Assorted Sizes",9.25,CHATHAM,Ontario
3338,680,28/06/2018,10/07/2018,12,238.940002441,Standard Class,49,191,16,2,0.400000006,41.376,62.064,315523727,Tamara Chand,Corporate,CHATHAM,24/05/2017,,191,Technology,Copiers,"Brother Personal Copier, Laser",51.72,CHATHAM,Ontario
3339,680,28/06/2018,10/07/2018,12,238.940002441,Standard Class,49,226,16,4,0.400000006,7.856,11.784,315523727,Tamara Chand,Corporate,CHATHAM,24/05/2017,,226,Office Supplies,Labels,"Novimex Shipping Labels, 5000 Label Set",4.91,CHATHAM,Ontario
3340,680,28/06/2018,10/07/2018,12,238.940002441,Standard Class,49,330,16,4,0.400000006,23.424,35.136,315523727,Tamara Chand,Corporate,CHATHAM,24/05/2017,,330,Office Supplies,Paper,"Enermax Note Cards, Multicolor",14.64,CHATHAM,Ontario
3341,680,28/06/2018,10/07/2018,12,238.940002441,Standard Class,49,343,16,1,0.400000006,7.844,11.766,315523727,Tamara Chand,Corporate,CHATHAM,24/05/2017,,343,Office Supplies,Paper,"Green Bar Cards & Envelopes, 8.5 x 11",19.61,CHATHAM,Ontario
3342,680,28/06/2018,10/07/2018,12,238.940002441,Standard Class,49,422,16,3,0.400000006,37.344,56.016,315523727,Tamara Chand,Corporate,CHATHAM,24/05/2017,,422,Furniture,Chairs,"SAFCO Steel Folding Chair, Red",31.12,CHATHAM,Ontario
3343,681,21/03/2018,09/04/2018,19,4.559999943,Standard Class,218,63,14,3,0.200000003,9.45,37.8,315523597,Emily Grady,Consumer,CHATHAM,24/05/2017,,63,Technology,Accessories,"SanDisk Mouse, Bluetooth",15.75,CHATHAM,Ontario
3344,682,04/09/2020,12/09/2020,8,3.460000038,Standard Class,431,377,14,5,0,0,36.2,315523572,Catherine Glotzbach,Home Office,RALEIGH,24/05/2017,,377,Office Supplies,Binders,"Cardinal 3-Hole Punch, Clear",7.24,RALEIGH,North Carolina
3345,683,01/03/2018,23/03/2018,22,2.809999943,Second Class,458,19,4,5,0,0,124.25,315523529,Becky Castell,Home Office,ZONE,24/05/2017,,19,Technology,Accessories,"Enermax Numeric Keypad, Erganomic",24.85,ZONE,Ontario
3346,684,19/05/2020,11/06/2020,23,0.730000019,Standard Class,262,238,14,3,0.400000006,5.232,7.848,315523955,Dario Medina,Corporate,CHATHAM,24/05/2017,,238,Office Supplies,Labels,"Avery Removable Labels, Adjustable",4.36,CHATHAM,Ontario
3347,685,28/05/2021,16/06/2021,19,2.509999990,Standard Class,142,16,6,2,0,0,45.02,315523752,Phillip Flathmann,Consumer,CHATHAM,24/05/2017,,16,Technology,Accessories,"Memorex Keyboard, USB",22.51,CHATHAM,Ontario
3348,686,17/07/2020,04/08/2020,18,4.679999828,Standard Class,291,27,8,4,0,0,89.24,315523691,Andy Yotov,Corporate,CHATHAM,24/05/2017,,27,Technology,Accessories,"Logitech Keyboard, Bluetooth",22.31,CHATHAM,Ontario
3349,687,30/07/2020,25/08/2020,26,82.309997559,Standard Class,371,7,4,3,0,0,35.76,315523842,Jeremy Lonsdale,Consumer,CHATHAM,24/05/2017,,7,Technology,Accessories,"Belkin Mouse, USB",11.92,CHATHAM,Ontario
3350,687,30/07/2020,25/08/2020,26,82.309997559,Standard Class,371,18,4,1,0,0,45.42,315523842,Jeremy Lonsdale,Consumer,CHATHAM,24/05/2017,,18,Technology,Accessories,"Memorex Memory Card, USB",45.42,CHATHAM,Ontario
3351,687,30/07/2020,25/08/2020,26,82.309997559,Standard Class,371,214,4,2,0,0,12.38,315523842,Jeremy Lonsdale,Consumer,CHATHAM,24/05/2017,,214,Office Supplies,Labels,"Hon Shipping Labels, Alphabetical",6.19,CHATHAM,Ontario
3352,687,30/07/2020,25/08/2020,26,82.309997559,Standard Class,371,316,4,6,0,0,501.36,315523842,Jeremy Lonsdale,Consumer,CHATHAM,24/05/2017,,316,Office Supplies,Appliances,"Breville Microwave, Black",83.56,CHATHAM,Ontario
3353,688,27/03/2018,07/04/2018,11,8.329999924,First Class,382,153,6,2,0,0,91.62,315523821,Erica Smith,Consumer,CHATHAM,24/05/2017,,153,Technology,Phones,"Motorola Signal Booster, Cordless",45.81,CHATHAM,Ontario
3354,689,06/10/2019,14/10/2019,8,0.610000014,Standard Class,483,360,14,2,0.400000006,7.784,11.676,315523916,Nona Balk,Corporate,DOVER,24/05/2017,,360,Office Supplies,Paper,"Green Bar Memo Slips, 8.5 x 11",9.73,DOVER,Ontario
3355,690,17/03/2018,21/03/2018,4,115.779998779,Standard Class,363,91,8,7,0.400000006,12.488,18.732,315523460,Sample Company A,Home Office,CHATHAM,24/05/2017,,91,Office Supplies,Fasteners,"OIC Paper Clips, 12 Pack",4.46,CHATHAM,Ontario
3356,690,17/03/2018,21/03/2018,4,115.779998779,Standard Class,363,195,8,5,0.400000006,108.24,162.36,315523460,Sample Company A,Home Office,CHATHAM,24/05/2017,,195,Technology,Copiers,"Brother Ink, Color",54.12,CHATHAM,Ontario
3357,690,17/03/2018,21/03/2018,4,115.779998779,Standard Class,363,220,8,2,0.400000006,3.568,5.352,315523460,Sample Company A,Home Office,CHATHAM,24/05/2017,,220,Office Supplies,Labels,"Hon Removable Labels, Adjustable",4.46,CHATHAM,Ontario
3358,690,17/03/2018,21/03/2018,4,115.779998779,Standard Class,363,233,8,1,0.400000006,2.664,3.996,315523460,Sample Company A,Home Office,CHATHAM,24/05/2017,,233,Office Supplies,Labels,"Avery Color Coded Labels, Alphabetical",6.66,CHATHAM,Ontario
3359,690,17/03/2018,21/03/2018,4,115.779998779,Standard Class,363,276,8,8,0.402000010,64.32,95.68,315523460,Sample Company A,Home Office,CHATHAM,24/05/2017,,276,Office Supplies,Art,"Binney & Smith Sketch Pad, Blue",20,CHATHAM,Ontario
3360,690,17/03/2018,21/03/2018,4,115.779998779,Standard Class,363,333,8,4,0.400000006,14.08,21.12,315523460,Sample Company A,Home Office,CHATHAM,24/05/2017,,333,Office Supplies,Paper,"Enermax Parchment Paper, Recycled",8.8,CHATHAM,Ontario
3361,690,17/03/2018,21/03/2018,4,115.779998779,Standard Class,363,376,8,4,0.400000006,26.912,40.368,315523460,Sample Company A,Home Office,CHATHAM,24/05/2017,,376,Office Supplies,Binders,"Acco 3-Hole Punch, Economy",16.82,CHATHAM,Ontario
3362,691,31/03/2018,03/04/2018,3,48.169998169,Standard Class,271,61,10,4,0.200000003,21.904,87.616,315523638,Jim Epp,Corporate,CHATHAM,24/05/2017,,61,Technology,Accessories,"Enermax Keyboard, USB",27.38,CHATHAM,Ontario
